AimAng1,AimAang2,Aimx,Aimy,Currentx1,Currenty1,Startx,Starty,Finishx,Finishy,dist,Set_SteerAng,Steerangle,Gogo,ToEndPoint,Qual,Steerangle1,Steerangle2
'0,'0,613503.042357336,5842731.7585108,613503.048237424,5842730.49666003,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.77,0,5.99999992,0,13.9,5,0.4054054,5.99999992
'-1,'-1,613502.76219037,5842732.11905903,613502.775159073,5842730.86271653,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.76,-1,4.99999944,0,13.4,5,0.3378378,4.99999944
'-1,'-1,613502.76219037,5842732.11905903,613502.775159073,5842730.86271653,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.76,-1,5.99999992,0,13.4,5,0.4054054,5.99999992
'-1,'-1,613502.468645233,5842732.4968237,613502.480210829,5842731.2393909,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.76,-1,5.99999992,0,12.9,5,0.4054054,5.99999992
'-1,'-1,613502.468645233,5842732.4968237,613502.480210829,5842731.2393909,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.76,-1,4.99999944,0,12.9,5,0.3378378,4.99999944
'-1,'-1,613502.186603215,5842732.85978495,613502.2081499,5842731.61010803,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.75,-1,5.99999992,0,12.5,5,0.4054054,5.99999992
'-1,'-1,613502.186603215,5842732.85978495,613502.2081499,5842731.61010803,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.75,-1,0,0,12.5,5,0,0
'-1,'-1,613501.897330126,5842733.23205189,613501.909643249,5842731.97519996,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.76,-1,4.99999944,0,12,5,0.3378378,4.99999944
'-1,'-1,613501.897330126,5842733.23205189,613501.909643249,5842731.97519996,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.76,-1,4.00000044,0,12,5,0.2702703,4.00000044
'0,'0,613501.614127365,5842733.5965069,613501.614963395,5842732.33073661,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.78,0,4.00000044,0,11.5,5,0.2702703,4.00000044
'0,'0,613501.614127365,5842733.5965069,613501.614963395,5842732.33073661,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.78,0,2.99999996,0,11.5,5,0.2027027,2.99999996
'1,'1,613501.327520152,5842733.96534312,613501.305300963,5842732.68165757,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.81,1,2.99999996,0,11.1,5,0.2027027,2.99999996
'1,'1,613501.327520152,5842733.96534312,613501.305300963,5842732.68165757,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.81,1,0.999999888,0,11.1,5,0.06756756,0.999999888
'2,'2,613501.029190324,5842734.34926523,613500.983469918,5842733.04731787,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.83,2,1.99999948,0,10.6,5,0.1351351,1.99999948
'2,'2,613501.029190324,5842734.34926523,613500.983469918,5842733.04731787,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.83,2,1.99999948,0,10.6,5,0.1351351,1.99999948
'2,'2,613500.768066943,5842734.68530618,613500.731534426,5842733.39049835,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.82,2,2.99999996,0,10.2,5,0.2027027,2.99999996
'2,'2,613500.768066943,5842734.68530618,613500.731534426,5842733.39049835,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.82,2,2.99999996,0,10.2,5,0.2027027,2.99999996
'1,'1,613500.476929682,5842735.05997214,613500.45130072,5842733.773637,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.81,1,4.00000044,0,9.7,5,0.2702703,4.00000044
'1,'1,613500.476929682,5842735.05997214,613500.45130072,5842733.773637,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.81,1,4.99999944,0,9.7,5,0.3378378,4.99999944
'1,'1,613500.211348828,5842735.40174943,613500.187651093,5842734.11691497,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.81,1,4.00000044,0,9.3,5,0.2702703,4.00000044
'1,'1,613500.211348828,5842735.40174943,613500.187651093,5842734.11691497,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.81,1,4.99999944,0,9.3,5,0.3378378,4.99999944
'0,'0,613499.917056308,5842735.78047591,613499.908374223,5842734.50730948,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.79,0,4.99999944,0,8.8,5,0.3378378,4.99999944
'0,'0,613499.917056308,5842735.78047591,613499.908374223,5842734.50730948,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.79,0,5.99999992,0,8.8,5,0.4054054,5.99999992
'-1,'-1,613499.645368859,5842736.13011181,613499.661469325,5842734.87620287,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.76,-1,4.99999944,0,8.3,5,0.3378378,4.99999944
'-1,'-1,613499.645368859,5842736.13011181,613499.661469325,5842734.87620287,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.76,-1,4.99999944,0,8.3,5,0.3378378,4.99999944
'-1,'-1,613499.364819638,5842736.49115197,613499.384391472,5842735.23994048,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.75,-1,4.99999944,0,7.9,5,0.3378378,4.99999944
'-1,'-1,613499.364819638,5842736.49115197,613499.384391472,5842735.23994048,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.75,-1,5.99999992,0,7.9,5,0.4054054,5.99999992
'0,'0,613499.073405799,5842736.86617386,613499.066980541,5842735.59476111,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.79,0,5.99999992,0,7.4,5,0.4054054,5.99999992
'0,'0,613499.073405799,5842736.86617386,613499.066980541,5842735.59476111,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.79,0,4.99999944,0,7.4,5,0.3378378,4.99999944
'0,'0,613498.79127529,5842737.22924898,613498.78827942,5842735.96050107,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.78,0,4.00000044,0,6.9,5,0.2702703,4.00000044
'0,'0,613498.79127529,5842737.22924898,613498.78827942,5842735.96050107,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.78,0,4.99999944,0,6.9,5,0.3378378,4.99999944
'0,'0,613498.497426312,5842737.60740466,613498.498405369,5842736.3417455,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.78,0,4.00000044,0,6.5,5,0.2702703,4.00000044
'0,'0,613498.497426312,5842737.60740466,613498.498405369,5842736.3417455,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.78,0,2.99999996,0,6.5,5,0.2027027,2.99999996
'1,'1,613498.229306377,5842737.95244951,613498.195812386,5842736.66000279,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.82,1,2.99999996,0,6,5,0.2027027,2.99999996
'1,'1,613498.229306377,5842737.95244951,613498.195812386,5842736.66000279,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.82,1,2.99999996,0,6,5,0.2027027,2.99999996
'1,'1,613497.938272729,5842738.32698213,613497.908726253,5842737.03760286,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.81,1,2.99999996,0,5.6,5,0.2027027,2.99999996
'1,'1,613497.938272729,5842738.32698213,613497.908726253,5842737.03760286,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.81,1,4.00000044,0,5.6,5,0.2702703,4.00000044
'1,'1,613497.657380405,5842738.68846383,613497.632185449,5842737.40246594,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.81,1,2.99999996,0,5.1,5,0.2027027,2.99999996
'1,'1,613497.657380405,5842738.68846383,613497.632185449,5842737.40246594,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.81,1,4.00000044,0,5.1,5,0.2702703,4.00000044
'2,'2,613497.369195518,5842739.05933036,613497.33395219,5842737.7655243,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.82,2,4.00000044,0,4.6,5,0.2702703,4.00000044
'2,'2,613497.369195518,5842739.05933036,613497.33395219,5842737.7655243,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.82,2,4.00000044,0,4.6,5,0.2702703,4.00000044
'2,'2,613497.092399349,5842739.4155407,613497.048203629,5842738.11477811,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.83,2,4.00000044,0,4.2,5,0.2702703,4.00000044
'2,'2,613497.092399349,5842739.4155407,613497.048203629,5842738.11477811,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.83,2,4.00000044,0,4.2,5,0.2702703,4.00000044
'2,'2,613496.80432888,5842739.78625999,613496.760373034,5842738.4856838,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.83,2,4.00000044,0,3.7,5,0.2702703,4.00000044
'2,'2,613496.80432888,5842739.78625999,613496.760373034,5842738.4856838,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.83,2,4.00000044,0,3.7,5,0.2702703,4.00000044
'2,'2,613496.52961078,5842740.13979605,613496.490650468,5842738.84310168,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.83,2,4.00000044,0,3.3,5,0.2702703,4.00000044
'2,'2,613496.52961078,5842740.13979605,613496.490650468,5842738.84310168,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.83,2,4.99999944,0,3.3,5,0.3378378,4.99999944
'2,'2,613496.246535612,5842740.50408686,613496.197304737,5842739.19941166,613521.916660477,5842707.46907821,613495.148865088,5842741.9166844,0.84,2,4.00000044,0,2.8,5,0.2702703,4.00000044
'-17,'-17,613495.314472203,5842742.04101043,613496.197304737,5842739.19941166,613495.148865088,5842741.9166844,613496.70560733,5842743.08537558,2.8,-17,4.00000044,0,2.8,5,0.2702703,4.00000044
'72,'72,613498.730560732,5842740.48884369,613495.921062889,5842739.56595108,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,2.78,72,4.999884,0,39.9,5,0.33783,4.999884
'72,'72,613498.730560732,5842740.48884369,613495.921062889,5842739.56595108,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,2.78,72,4.00000044,0,39.9,5,0.2702703,4.00000044
'72,'72,613498.451363353,5842740.84684941,613495.615544031,5842739.90342951,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,2.82,72,4.00000044,0,40.3,5,0.2702703,4.00000044
'72,'72,613498.451363353,5842740.84684941,613495.615544031,5842739.90342951,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,2.82,72,4.00000044,0,40.3,5,0.2702703,4.00000044
'73,'73,613498.191080876,5842741.18060116,613495.492747519,5842740.34440224,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,2.64,73,10.00000036,0,40.8,5,0.6756757,10.00000036
'73,'73,613498.191080876,5842741.18060116,613495.492747519,5842740.34440224,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,2.64,73,10.00000036,0,40.8,5,0.6756757,10.00000036
'76,'76,613498.05152585,5842741.35954803,613495.649507002,5842740.75443546,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,2.27,76,28.9999932,0,41.1,5,1.959459,28.9999932
'76,'76,613498.05152585,5842741.35954803,613495.649507002,5842740.75443546,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,2.27,76,40.0000044,0,41.1,5,2.702703,40.0000044
'81,'81,613497.999176323,5842741.42667413,613495.933156596,5842741.08359668,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,1.84,81,40.0000044,0,41.3,5,2.702703,40.0000044
'81,'81,613497.999176323,5842741.42667413,613495.933156596,5842741.08359668,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,1.84,81,40.0000044,0,41.3,5,2.702703,40.0000044
'81,'81,613497.999176323,5842741.42667413,613495.933156596,5842741.08359668,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,1.84,81,63.9999952,0,41.3,5,4.324324,63.9999952
'81,'81,613497.999176323,5842741.42667413,613495.933156596,5842741.08359668,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,1.84,81,70.9999956,0,41.3,5,4.797297,70.9999956
'97,'97,613497.962124935,5842741.47418392,613496.545350624,5842741.63743251,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,1.02,97,74.9999916,0,41.5,5,5.067567,74.9999916
'97,'97,613497.962124935,5842741.47418392,613496.545350624,5842741.63743251,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,1.02,97,77.999996,0,41.5,5,5.27027,77.999996
'112,'112,613497.947244199,5842741.493265,613496.880873865,5842741.92978261,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.57,112,82.0000068,0,41.7,5,5.540541,82.0000068
'112,'112,613497.947244199,5842741.493265,613496.880873865,5842741.92978261,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.57,112,84.9999964,0,41.7,5,5.743243,84.9999964
'132,'132,613498.006932389,5842741.41672878,613497.253434808,5842742.09724599,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.18,132,91.0000052,0,41.7,5,6.148649,91.0000052
'132,'132,613498.006932389,5842741.41672878,613497.253434808,5842742.09724599,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.18,132,98.0000056,0,41.7,5,6.621622,98.0000056
'152,'152,613498.144344895,5842741.24052919,613497.665505285,5842742.1352435,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.17,152,105.9999976,0,41.5,5,7.162162,105.9999976
'152,'152,613498.144344895,5842741.24052919,613497.665505285,5842742.1352435,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.17,152,105.9999976,0,41.5,5,7.162162,105.9999976
'165,'165,613498.354514383,5842740.97103569,613498.075596335,5842742.02166252,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.43,165,123.0000028,0,41.3,5,8.310811,123.0000028
'165,'165,613498.354514383,5842740.97103569,613498.075596335,5842742.02166252,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.43,165,130.9999948,0,41.3,5,8.851351,130.9999948
'171,'171,613498.60335728,5842740.65195254,613498.420712988,5842741.77766024,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.55,171,139.9999932,0,40.9,5,9.459459,139.9999932
'171,'171,613498.60335728,5842740.65195254,613498.420712988,5842741.77766024,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.55,171,149.000036,0,40.9,5,10.06757,149.000036
'170,'170,613498.859216538,5842740.32387253,613498.668500824,5842741.44328559,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.54,170,158.999952,0,40.5,4,10.74324,158.999952
'170,'170,613498.859216538,5842740.32387253,613498.668500824,5842741.44328559,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.54,170,158.999952,0,40.5,4,10.74324,158.999952
'173,'173,613499.113738525,5842739.99750727,613498.974180339,5842741.15681646,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.6,173,169.000016,0,40.1,4,11.41892,169.000016
'173,'173,613499.113738525,5842739.99750727,613498.974180339,5842741.15681646,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.6,173,170.99994,0,40.1,4,11.55405,170.99994
'177,'177,613499.36601008,5842739.67402766,613499.295790616,5842740.88741194,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.69,177,171.999976,0,39.7,4,11.62162,171.999976
'177,'177,613499.36601008,5842739.67402766,613499.295790616,5842740.88741194,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.69,177,173.000012,0,39.7,4,11.68919,173.000012
'179,'179,613499.626526256,5842739.33997624,613499.615357527,5842740.59941233,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.77,179,173.000012,0,39.3,4,11.68919,173.000012
'179,'179,613499.626526256,5842739.33997624,613499.615357527,5842740.59941233,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.77,179,175.999972,0,39.3,4,11.89189,175.999972
'-178,'-178,613499.882912593,5842739.01122037,613499.918028473,5842740.30675237,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.82,-178,175.999972,0,38.9,4,11.89189,175.999972
'-178,'-178,613499.882912593,5842739.01122037,613499.918028473,5842740.30675237,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.82,-178,178.000044,0,38.9,4,12.02703,178.000044
'-177,'-177,613500.126085594,5842738.69940754,613500.184682413,5842740.01325159,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.85,-177,179.999968,0,38.6,4,12.16216,179.999968
'-177,'-177,613500.126085594,5842738.69940754,613500.184682413,5842740.01325159,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.85,-177,179.999968,0,38.6,4,12.16216,179.999968
'-179,'-179,613500.490893414,5842738.23162634,613500.516148401,5842739.51946814,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.81,-179,-178.000044,0,38,4,-12.02703,-178.000044
'-179,'-179,613500.490893414,5842738.23162634,613500.516148401,5842739.51946814,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.81,-179,-175.999972,0,38,4,-11.89189,-175.999972
'-177,'-177,613500.66249938,5842738.01158159,613500.740708262,5842739.34072046,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.88,-177,-175.000084,0,37.7,4,-11.82433,-175.000084
'-177,'-177,613500.66249938,5842738.01158159,613500.740708262,5842739.34072046,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.88,-177,-175.000084,0,37.7,4,-11.82433,-175.000084
'-175,'-175,613500.935490555,5842737.66153389,613501.060201596,5842739.02693833,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.94,-175,-175.000084,0,37.3,4,-11.82433,-175.000084
'-175,'-175,613500.935490555,5842737.66153389,613501.060201596,5842739.02693833,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.94,-175,-174.000048,0,37.3,4,-11.75676,-174.000048
'-175,'-175,613500.935490555,5842737.66153389,613501.060201596,5842739.02693833,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.94,-175,-174.000048,0,37.3,4,-11.75676,-174.000048
'-174,'-174,613501.201528959,5842737.32040149,613501.334019851,5842738.69187319,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.95,-174,-174.000048,0,36.9,4,-11.75676,-174.000048
'-174,'-174,613501.201528959,5842737.32040149,613501.334019851,5842738.69187319,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.95,-174,-175.000084,0,36.9,4,-11.82433,-175.000084
'-173,'-173,613501.484232024,5842736.95790055,613501.644681988,5842738.35117665,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.98,-173,-173.000012,0,36.5,4,-11.68919,-173.000012
'-173,'-173,613501.484232024,5842736.95790055,613501.644681988,5842738.35117665,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.98,-173,-171.999976,0,36.5,4,-11.62162,-171.999976
'-174,'-174,613501.746329896,5842736.62182097,613501.878829468,5842737.99329944,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.95,-174,-170.99994,0,36,4,-11.55405,-170.99994
'-174,'-174,613501.746329896,5842736.62182097,613501.878829468,5842737.99329944,613496.70560733,5842743.08537558,613523.821824231,5842708.31513252,0.95,-174,-170.99994,0,36,4,-11.55405,-170.99994
