AimAng1,AimAang2,Aimx,Aimy,GV.currentx1,GV.currenty1,GV.startx,GV.starty,GV.finishx,GV.finishy,dist,GV.Set_SteerAng,GV.Steerangle,GV.gogo,ToEndPoint,GVQual
'-156,'-156,613504.911288519,5842705.19733685,613507.766601956,5842711.72741436,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.3,-156,0,0,5.8,5
'-156,'-156,613504.911288519,5842705.19733685,613507.766601956,5842711.72741436,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.3,-156,0,0,5.8,5
'-156,'-156,613504.869803353,5842705.1368671,613507.745822361,5842711.65273959,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.3,-156,0,0,5.7,5
'-156,'-156,613504.869803353,5842705.1368671,613507.745822361,5842711.65273959,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.3,-156,0,0,5.7,5
'-156,'-156,613504.869803353,5842705.1368671,613507.745822361,5842711.65273959,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.3,-156,0,0,5.7,5
'-156,'-156,613504.869803353,5842705.1368671,613507.745822361,5842711.65273959,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.3,-156,0,0,5.7,5
'-156,'-156,613504.824593492,5842705.07096814,613507.713787375,5842711.57780203,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.3,-156,0,0,5.6,5
'-156,'-156,613504.824593492,5842705.07096814,613507.713787375,5842711.57780203,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.3,-156,0,0,5.6,5
'-156,'-156,613504.824593492,5842705.07096814,613507.713787375,5842711.57780203,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.3,-156,0,0,5.6,5
'-156,'-156,613504.824593492,5842705.07096814,613507.713787375,5842711.57780203,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.3,-156,0,0,5.6,5
'-156,'-156,613504.783108326,5842705.01049839,613507.693007778,5842711.50312726,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.3,-156,0,0,5.5,5
'-156,'-156,613504.783108326,5842705.01049839,613507.693007778,5842711.50312726,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.3,-156,0,0,5.5,5
'-156,'-156,613504.783108326,5842705.01049839,613507.693007778,5842711.50312726,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.3,-156,0,0,5.5,5
'-156,'-156,613504.729389519,5842704.93219659,613507.661405586,5842711.4096524,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-156,0,0,5.5,5
'-156,'-156,613504.729389519,5842704.93219659,613507.661405586,5842711.4096524,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-156,0,0,5.5,5
'-156,'-156,613504.729389519,5842704.93219659,613507.661405586,5842711.4096524,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-156,0,0,5.5,5
'-156,'-156,613504.729389519,5842704.93219659,613507.661405586,5842711.4096524,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-156,0,0,5.5,5
'-155,'-155,613504.687904351,5842704.87172683,613507.640625988,5842711.33497762,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.4,5
'-155,'-155,613504.687904351,5842704.87172683,613507.640625988,5842711.33497762,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.4,5
'-155,'-155,613504.687904351,5842704.87172683,613507.640625988,5842711.33497762,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.4,5
'-155,'-155,613504.687904351,5842704.87172683,613507.640625988,5842711.33497762,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.4,5
'-155,'-155,613504.642694489,5842704.80582787,613507.608590997,5842711.26004006,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.3,5
'-155,'-155,613504.642694489,5842704.80582787,613507.608590997,5842711.26004006,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.3,5
'-155,'-155,613504.642694489,5842704.80582787,613507.608590997,5842711.26004006,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.3,5
'-155,'-155,613504.642694489,5842704.80582787,613507.608590997,5842711.26004006,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.3,5
'-155,'-155,613504.604934017,5842704.75078732,613507.59906679,5842711.18562807,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.2,5
'-155,'-155,613504.604934017,5842704.75078732,613507.59906679,5842711.18562807,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.2,5
'-155,'-155,613504.604934017,5842704.75078732,613507.59906679,5842711.18562807,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.2,5
'-155,'-155,613504.604934017,5842704.75078732,613507.59906679,5842711.18562807,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.2,5
'-155,'-155,613504.576742042,5842704.70969403,613507.566166205,5842711.14776512,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.2,5
'-155,'-155,613504.576742042,5842704.70969403,613507.566166205,5842711.14776512,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.2,5
'-155,'-155,613504.576742042,5842704.70969403,613507.566166205,5842711.14776512,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.2,5
'-155,'-155,613504.576742042,5842704.70969403,613507.566166205,5842711.14776512,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.2,5
'-155,'-155,613504.564508402,5842704.69186199,613507.555343609,5842711.12896503,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.2,5
'-155,'-155,613504.564508402,5842704.69186199,613507.555343609,5842711.12896503,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.2,5
'-155,'-155,613504.564508402,5842704.69186199,613507.555343609,5842711.12896503,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.2,5
'-155,'-155,613504.564508402,5842704.69186199,613507.555343609,5842711.12896503,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.2,5
'-155,'-155,613504.552274762,5842704.67402995,613507.544521012,5842711.11016495,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.1,5
'-155,'-155,613504.552274762,5842704.67402995,613507.544521012,5842711.11016495,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.1,5
'-155,'-155,613504.552274762,5842704.67402995,613507.544521012,5842711.11016495,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.1,5
'-155,'-155,613504.552274762,5842704.67402995,613507.544521012,5842711.11016495,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.1,5
'-155,'-155,613504.531532178,5842704.64379507,613507.534131212,5842711.07282756,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.1,5
'-155,'-155,613504.531532178,5842704.64379507,613507.534131212,5842711.07282756,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.1,5
'-155,'-155,613504.531532178,5842704.64379507,613507.534131212,5842711.07282756,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.1,5
'-155,'-155,613504.531532178,5842704.64379507,613507.534131212,5842711.07282756,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.1,5
'-155,'-155,613504.519298538,5842704.62596303,613507.523308615,5842711.05402748,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.1,5
'-155,'-155,613504.519298538,5842704.62596303,613507.523308615,5842711.05402748,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.1,5
'-155,'-155,613504.519298538,5842704.62596303,613507.523308615,5842711.05402748,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.1,5
'-155,'-155,613504.519298538,5842704.62596303,613507.523308615,5842711.05402748,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.1,5
'-155,'-155,613504.507064898,5842704.60813099,613507.512486018,5842711.03522739,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.1,5
'-155,'-155,613504.507064898,5842704.60813099,613507.512486018,5842711.03522739,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.1,5
'-155,'-155,613504.507064898,5842704.60813099,613507.512486018,5842711.03522739,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.1,5
'-155,'-155,613504.507064898,5842704.60813099,613507.512486018,5842711.03522739,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5.1,5
'-155,'-155,613504.49483126,5842704.59029895,613507.501663421,5842711.01642731,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5,5
'-155,'-155,613504.49483126,5842704.59029895,613507.501663421,5842711.01642731,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5,5
'-155,'-155,613504.49483126,5842704.59029895,613507.501663421,5842711.01642731,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5,5
'-155,'-155,613504.49483126,5842704.59029895,613507.501663421,5842711.01642731,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5,5
'-155,'-155,613504.47036398,5842704.55463487,613507.480018227,5842710.97882714,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5,5
'-155,'-155,613504.47036398,5842704.55463487,613507.480018227,5842710.97882714,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5,5
'-155,'-155,613504.47036398,5842704.55463487,613507.480018227,5842710.97882714,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5,5
'-155,'-155,613504.45813034,5842704.53680283,613507.46919563,5842710.96002705,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5,5
'-155,'-155,613504.45813034,5842704.53680283,613507.46919563,5842710.96002705,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5,5
'-155,'-155,613504.45813034,5842704.53680283,613507.46919563,5842710.96002705,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5,5
'-155,'-155,613504.45813034,5842704.53680283,613507.46919563,5842710.96002705,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,5,5
'-155,'-155,613504.4458967,5842704.51897078,613507.458373033,5842710.94122697,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-155,0,0,5,5
'-155,'-155,613504.4458967,5842704.51897078,613507.458373033,5842710.94122697,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-155,0,0,5,5
'-155,'-155,613504.4458967,5842704.51897078,613507.458373033,5842710.94122697,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-155,0,0,5,5
'-155,'-155,613504.4458967,5842704.51897078,613507.458373033,5842710.94122697,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-155,0,0,5,5
'-155,'-155,613504.425154116,5842704.4887359,613507.447983231,5842710.90388958,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-155,0,0,4.9,5
'-155,'-155,613504.425154116,5842704.4887359,613507.447983231,5842710.90388958,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-155,0,0,4.9,5
'-155,'-155,613504.425154116,5842704.4887359,613507.447983231,5842710.90388958,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-155,0,0,4.9,5
'-155,'-155,613504.425154116,5842704.4887359,613507.447983231,5842710.90388958,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-155,0,0,4.9,5
'-155,'-155,613504.40919578,5842704.46547466,613507.425905241,5842710.88482672,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-155,0,0,4.9,5
'-155,'-155,613504.40919578,5842704.46547466,613507.425905241,5842710.88482672,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-155,0,0,4.9,5
'-155,'-155,613504.40919578,5842704.46547466,613507.425905241,5842710.88482672,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-155,0,0,4.9,5
'-155,'-155,613504.40919578,5842704.46547466,613507.425905241,5842710.88482672,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-155,0,0,4.9,5
'-155,'-155,613504.393237443,5842704.44221341,613507.40382725,5842710.86576385,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,4.9,5
'-155,'-155,613504.393237443,5842704.44221341,613507.40382725,5842710.86576385,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,4.9,5
'-155,'-155,613504.393237443,5842704.44221341,613507.40382725,5842710.86576385,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,4.9,5
'-155,'-155,613504.393237443,5842704.44221341,613507.40382725,5842710.86576385,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.2,-155,0,0,4.9,5
'-155,'-155,613504.37249486,5842704.41197853,613507.393437448,5842710.82842646,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-155,0,0,4.8,5
'-155,'-155,613504.37249486,5842704.41197853,613507.393437448,5842710.82842646,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-155,0,0,4.8,5
'-155,'-155,613504.37249486,5842704.41197853,613507.393437448,5842710.82842646,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-155,0,0,4.8,5
'-155,'-155,613504.37249486,5842704.41197853,613507.393437448,5842710.82842646,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-155,0,0,4.8,5
'-155,'-155,613504.348027579,5842704.37631445,613507.371792252,5842710.79082629,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-155,0,0,4.8,5
'-155,'-155,613504.348027579,5842704.37631445,613507.371792252,5842710.79082629,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-155,0,0,4.8,5
'-155,'-155,613504.348027579,5842704.37631445,613507.371792252,5842710.79082629,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-155,0,0,4.8,5
'-155,'-155,613504.348027579,5842704.37631445,613507.371792252,5842710.79082629,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-155,0,0,4.8,5
'-155,'-155,613504.318776051,5842704.33367673,613507.361835244,5842710.73495161,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-155,0,0,4.8,5
'-155,'-155,613504.318776051,5842704.33367673,613507.361835244,5842710.73495161,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-155,0,0,4.8,5
'-155,'-155,613504.318776051,5842704.33367673,613507.361835244,5842710.73495161,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-155,0,0,4.8,5
'-155,'-155,613504.318776051,5842704.33367673,613507.361835244,5842710.73495161,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-155,0,0,4.8,5
'-154,'-154,613504.285799826,5842704.28560981,613507.340622843,5842710.67881413,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-154,0,0,4.7,5
'-154,'-154,613504.285799826,5842704.28560981,613507.340622843,5842710.67881413,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-154,0,0,4.7,5
'-154,'-154,613504.285799826,5842704.28560981,613507.340622843,5842710.67881413,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-154,0,0,4.7,5
'-154,'-154,613504.285799826,5842704.28560981,613507.340622843,5842710.67881413,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-154,0,0,4.7,5
'-154,'-154,613504.249098906,5842704.23211369,613507.308155048,5842710.62241388,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-154,0,0,4.6,5
'-154,'-154,613504.249098906,5842704.23211369,613507.308155048,5842710.62241388,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-154,0,0,4.6,5
'-154,'-154,613504.249098906,5842704.23211369,613507.308155048,5842710.62241388,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-154,0,0,4.6,5
'-154,'-154,613504.249098906,5842704.23211369,613507.308155048,5842710.62241388,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-154,0,0,4.6,5
'-154,'-154,613504.203889041,5842704.16621473,613507.276120047,5842710.54747633,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-154,0,0,4.6,5
'-154,'-154,613504.203889041,5842704.16621473,613507.276120047,5842710.54747633,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-154,0,0,4.6,5
'-154,'-154,613504.203889041,5842704.16621473,613507.276120047,5842710.54747633,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-154,0,0,4.6,5
'-154,'-154,613504.203889041,5842704.16621473,613507.276120047,5842710.54747633,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1.1,-154,0,0,4.6,5
'-154,'-154,613504.166128567,5842704.11117417,613507.266595832,5842710.47306433,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1,-154,0,0,4.5,5
'-154,'-154,613504.166128567,5842704.11117417,613507.266595832,5842710.47306433,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1,-154,0,0,4.5,5
'-154,'-154,613504.166128567,5842704.11117417,613507.266595832,5842710.47306433,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1,-154,0,0,4.5,5
'-154,'-154,613504.117194006,5842704.039846,613507.223305435,5842710.397864,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,1,-154,0,0,4.4,5
